order_id,order_date,channel,sku_id,sku_name,category,quantity,revenue,cost_price,total_cost,fee_rate,platform_fee,net_profit,net_margin_pct
ORD01198,2026-08-09,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,69300.0,9800,19600,0.16,11088.0,38612.0,55.7
ORD01199,2026-08-09,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35600.0,9800,9800,0.0,0.0,25800.0,72.5
ORD01200,2026-08-09,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,67200.0,9800,19600,0.13,8736.0,38864.0,57.8
ORD01201,2026-08-09,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,42700.0,10500,10500,0.16,6832.0,25368.0,59.4
ORD01202,2026-08-09,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,30300.0,8500,8500,0.0,0.0,21800.0,71.9
ORD01203,2026-08-10,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31500.0,8500,8500,0.13,4095.0,18905.0,60.0
ORD01204,2026-08-10,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41300.0,10500,10500,0.13,5369.0,25431.0,61.6
ORD01205,2026-08-10,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,36500.0,9500,9500,0.16,5840.0,21160.0,58.0
ORD01206,2026-08-10,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31900.0,8500,8500,0.13,4147.0,19253.0,60.4
ORD01207,2026-08-10,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,100100.0,9800,29400,0.13,13013.0,57687.0,57.6
ORD01208,2026-08-10,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,2,64500.0,8500,17000,0.13,8385.0,39115.0,60.6
ORD01209,2026-08-10,Shopee,SKU003,Trà diếp cá rau má,Detox,2,84600.0,10500,21000,0.13,10998.0,52602.0,62.2
ORD01210,2026-08-10,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,80100.0,11000,22000,0.0,0.0,58100.0,72.5
ORD01211,2026-08-10,Shopee,SKU003,Trà diếp cá rau má,Detox,3,117800.0,10500,31500,0.13,15314.0,70986.0,60.3
ORD01212,2026-08-10,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,74600.0,9500,19000,0.0,0.0,55600.0,74.5
ORD01213,2026-08-10,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,103500.0,15000,30000,0.16,16560.0,56940.0,55.0
ORD01214,2026-08-10,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,34500.0,8800,8800,0.13,4485.0,21215.0,61.5
ORD01215,2026-08-10,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,37100.0,11000,11000,0.16,5936.0,20164.0,54.4
ORD01216,2026-08-10,Shopee,SKU003,Trà diếp cá rau má,Detox,1,41100.0,10500,10500,0.13,5343.0,25257.0,61.5
ORD01217,2026-08-10,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,65400.0,8800,17600,0.16,10464.0,37336.0,57.1
ORD01218,2026-08-10,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35200.0,9000,9000,0.13,4576.0,21624.0,61.4
ORD01219,2026-08-11,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,70700.0,9000,18000,0.13,9191.0,43509.0,61.5
ORD01220,2026-08-11,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,71200.0,9500,19000,0.13,9256.0,42944.0,60.3
ORD01221,2026-08-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,51300.0,15000,15000,0.13,6669.0,29631.0,57.8
ORD01222,2026-08-11,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32900.0,9000,9000,0.16,5264.0,18636.0,56.6
ORD01223,2026-08-11,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,29800.0,8500,8500,0.13,3874.0,17426.0,58.5
ORD01224,2026-08-11,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,116900.0,11000,33000,0.16,18704.0,65196.0,55.8
ORD01225,2026-08-11,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,52800.0,15000,15000,0.16,8448.0,29352.0,55.6
ORD01226,2026-08-11,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34700.0,9000,9000,0.16,5552.0,20148.0,58.1
ORD01227,2026-08-11,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,2,80600.0,11000,22000,0.0,0.0,58600.0,72.7
ORD01228,2026-08-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,111100.0,15000,30000,0.13,14443.0,66657.0,60.0
ORD01229,2026-08-11,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,66400.0,9000,18000,0.0,0.0,48400.0,72.9
ORD01230,2026-08-11,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32500.0,9000,9000,0.13,4225.0,19275.0,59.3
ORD01231,2026-08-11,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,55000.0,15000,15000,0.13,7150.0,32850.0,59.7
ORD01232,2026-08-12,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,3,90900.0,8500,25500,0.13,11817.0,53583.0,58.9
ORD01233,2026-08-12,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,94200.0,8500,25500,0.16,15072.0,53628.0,56.9
ORD01234,2026-08-12,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,76800.0,11000,22000,0.0,0.0,54800.0,71.4
ORD01235,2026-08-12,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,35700.0,9500,9500,0.16,5712.0,20488.0,57.4
ORD01236,2026-08-12,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,54600.0,15000,15000,0.13,7098.0,32502.0,59.5
ORD01237,2026-08-12,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,56100.0,15000,15000,0.16,8976.0,32124.0,57.3
ORD01238,2026-08-12,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34800.0,9800,9800,0.16,5568.0,19432.0,55.8
ORD01239,2026-08-12,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,39500.0,11000,11000,0.16,6320.0,22180.0,56.2
ORD01240,2026-08-12,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,85800.0,10500,21000,0.16,13728.0,51072.0,59.5
ORD01241,2026-08-12,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73800.0,9800,19600,0.13,9594.0,44606.0,60.4
ORD01242,2026-08-12,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34500.0,9000,9000,0.13,4485.0,21015.0,60.9
ORD01243,2026-08-12,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33100.0,9800,9800,0.16,5296.0,18004.0,54.4
ORD01244,2026-08-12,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,29500.0,8500,8500,0.0,0.0,21000.0,71.2
ORD01245,2026-08-12,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,1,34700.0,8800,8800,0.0,0.0,25900.0,74.6
ORD01246,2026-08-12,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,103100.0,15000,30000,0.16,16496.0,56604.0,54.9
ORD01247,2026-08-12,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39900.0,10500,10500,0.13,5187.0,24213.0,60.7
ORD01248,2026-08-12,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32300.0,8500,8500,0.0,0.0,23800.0,73.7
ORD01249,2026-08-12,Shopee,SKU003,Trà diếp cá rau má,Detox,1,42000.0,10500,10500,0.13,5460.0,26040.0,62.0
ORD01250,2026-08-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,111200.0,15000,30000,0.13,14456.0,66744.0,60.0
ORD01251,2026-08-13,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,54200.0,15000,15000,0.16,8672.0,30528.0,56.3
ORD01252,2026-08-13,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,65400.0,8800,17600,0.13,8502.0,39298.0,60.1
ORD01253,2026-08-13,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34500.0,9800,9800,0.0,0.0,24700.0,71.6
ORD01254,2026-08-13,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,55900.0,15000,15000,0.0,0.0,40900.0,73.2
ORD01255,2026-08-13,Shopee,SKU005,Trà hoa cúc an thần,An thần,2,77700.0,9500,19000,0.13,10101.0,48599.0,62.5
ORD01256,2026-08-13,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,36200.0,9500,9500,0.16,5792.0,20908.0,57.8
ORD01257,2026-08-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,52600.0,15000,15000,0.13,6838.0,30762.0,58.5
ORD01258,2026-08-13,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,3,96000.0,8500,25500,0.16,15360.0,55140.0,57.4
ORD01259,2026-08-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,108200.0,15000,30000,0.13,14066.0,64134.0,59.3
ORD01260,2026-08-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,103000.0,15000,30000,0.13,13390.0,59610.0,57.9
ORD01261,2026-08-13,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,152700.0,15000,45000,0.13,19851.0,87849.0,57.5
ORD01262,2026-08-13,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,67700.0,9000,18000,0.13,8801.0,40899.0,60.4
ORD01263,2026-08-13,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,2,66700.0,8800,17600,0.16,10672.0,38428.0,57.6
ORD01264,2026-08-13,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,37300.0,9500,9500,0.16,5968.0,21832.0,58.5
ORD01265,2026-08-13,Đại lý,SKU005,Trà hoa cúc an thần,An thần,1,35300.0,9500,9500,0.0,0.0,25800.0,73.1
ORD01266,2026-08-13,Zalo/Fanpage,SKU003,Trà diếp cá rau má,Detox,2,78100.0,10500,21000,0.0,0.0,57100.0,73.1
ORD01267,2026-08-13,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,1,51800.0,15000,15000,0.16,8288.0,28512.0,55.0
ORD01268,2026-08-13,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35700.0,9500,9500,0.13,4641.0,21559.0,60.4
ORD01269,2026-08-13,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,2,79100.0,11000,22000,0.13,10283.0,46817.0,59.2
ORD01270,2026-08-13,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,33900.0,9800,9800,0.13,4407.0,19693.0,58.1
ORD01271,2026-08-14,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,31700.0,8800,8800,0.13,4121.0,18779.0,59.2
ORD01272,2026-08-14,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36600.0,9800,9800,0.13,4758.0,22042.0,60.2
ORD01273,2026-08-14,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,3,105900.0,9000,27000,0.0,0.0,78900.0,74.5
ORD01274,2026-08-14,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,51900.0,15000,15000,0.13,6747.0,30153.0,58.1
ORD01275,2026-08-14,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,84200.0,10500,21000,0.16,13472.0,49728.0,59.1
ORD01276,2026-08-14,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,37900.0,9500,9500,0.16,6064.0,22336.0,58.9
ORD01277,2026-08-14,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,123200.0,10500,31500,0.16,19712.0,71988.0,58.4
ORD01278,2026-08-14,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35200.0,9000,9000,0.13,4576.0,21624.0,61.4
ORD01279,2026-08-14,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,3,107500.0,9000,27000,0.16,17200.0,63300.0,58.9
ORD01280,2026-08-14,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,115600.0,9500,28500,0.13,15028.0,72072.0,62.3
ORD01281,2026-08-14,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,38100.0,11000,11000,0.16,6096.0,21004.0,55.1
ORD01282,2026-08-14,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,2,107400.0,15000,30000,0.0,0.0,77400.0,72.1
ORD01283,2026-08-14,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73100.0,9800,19600,0.0,0.0,53500.0,73.2
ORD01284,2026-08-14,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65700.0,8500,17000,0.16,10512.0,38188.0,58.1
ORD01285,2026-08-14,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,32200.0,8800,8800,0.16,5152.0,18248.0,56.7
ORD01286,2026-08-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,154600.0,15000,45000,0.13,20098.0,89502.0,57.9
ORD01287,2026-08-15,Shopee,SKU003,Trà diếp cá rau má,Detox,3,120100.0,10500,31500,0.13,15613.0,72987.0,60.8
ORD01288,2026-08-15,Đại lý,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36300.0,9800,9800,0.0,0.0,26500.0,73.0
ORD01289,2026-08-15,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,41000.0,11000,11000,0.16,6560.0,23440.0,57.2
ORD01290,2026-08-15,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32600.0,8500,8500,0.0,0.0,24100.0,73.9
ORD01291,2026-08-15,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,68400.0,9000,18000,0.16,10944.0,39456.0,57.7
ORD01292,2026-08-15,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,3,113400.0,11000,33000,0.16,18144.0,62256.0,54.9
ORD01293,2026-08-15,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32600.0,8500,8500,0.13,4238.0,19862.0,60.9
ORD01294,2026-08-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,54500.0,15000,15000,0.13,7085.0,32415.0,59.5
ORD01295,2026-08-15,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,1,38600.0,9500,9500,0.16,6176.0,22924.0,59.4
ORD01296,2026-08-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,69400.0,8800,17600,0.13,9022.0,42778.0,61.6
ORD01297,2026-08-15,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35700.0,9800,9800,0.13,4641.0,21259.0,59.5
ORD01298,2026-08-15,TikTok Shop,SKU002,Trà lá nam sen ổi,Thanh lọc,1,31400.0,8500,8500,0.16,5024.0,17876.0,56.9
ORD01299,2026-08-15,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35400.0,9000,9000,0.0,0.0,26400.0,74.6
ORD01300,2026-08-15,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35600.0,9000,9000,0.13,4628.0,21972.0,61.7
ORD01301,2026-08-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,110200.0,15000,30000,0.13,14326.0,65874.0,59.8
ORD01302,2026-08-15,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,3,96900.0,8800,26400,0.0,0.0,70500.0,72.8
ORD01303,2026-08-15,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,32300.0,9000,9000,0.0,0.0,23300.0,72.1
ORD01304,2026-08-15,Đại lý,SKU006,Trà hoa đậu biếc,An thần,2,66800.0,8800,17600,0.0,0.0,49200.0,73.7
ORD01305,2026-08-15,Shopee,SKU003,Trà diếp cá rau má,Detox,3,116300.0,10500,31500,0.13,15119.0,69681.0,59.9
ORD01306,2026-08-15,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,33200.0,8800,8800,0.13,4316.0,20084.0,60.5
ORD01307,2026-08-15,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,32000.0,8800,8800,0.16,5120.0,18080.0,56.5
ORD01308,2026-08-15,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,51800.0,15000,15000,0.13,6734.0,30066.0,58.0
ORD01309,2026-08-16,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36900.0,9800,9800,0.13,4797.0,22303.0,60.4
ORD01310,2026-08-16,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,38100.0,9500,9500,0.13,4953.0,23647.0,62.1
ORD01311,2026-08-16,Shopee,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,73100.0,9800,19600,0.13,9503.0,43997.0,60.2
ORD01312,2026-08-16,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,85500.0,10500,21000,0.16,13680.0,50820.0,59.4
ORD01313,2026-08-16,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,68100.0,8800,17600,0.13,8853.0,41647.0,61.2
ORD01314,2026-08-16,Shopee,SKU003,Trà diếp cá rau má,Detox,2,86000.0,10500,21000,0.13,11180.0,53820.0,62.6
ORD01315,2026-08-16,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,167700.0,15000,45000,0.16,26832.0,95868.0,57.2
ORD01316,2026-08-16,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,73700.0,9500,19000,0.0,0.0,54700.0,74.2
ORD01317,2026-08-16,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,35200.0,9800,9800,0.0,0.0,25400.0,72.2
ORD01318,2026-08-16,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,65500.0,8800,17600,0.13,8515.0,39385.0,60.1
ORD01319,2026-08-16,Zalo/Fanpage,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,34300.0,9800,9800,0.0,0.0,24500.0,71.4
ORD01320,2026-08-16,Shopee,SKU003,Trà diếp cá rau má,Detox,1,40800.0,10500,10500,0.13,5304.0,24996.0,61.3
ORD01321,2026-08-16,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,37800.0,9500,9500,0.13,4914.0,23386.0,61.9
ORD01322,2026-08-16,Đại lý,SKU005,Trà hoa cúc an thần,An thần,3,110500.0,9500,28500,0.0,0.0,82000.0,74.2
ORD01323,2026-08-16,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,71600.0,9000,18000,0.0,0.0,53600.0,74.9
ORD01324,2026-08-17,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,1,40700.0,10500,10500,0.16,6512.0,23688.0,58.2
ORD01325,2026-08-17,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,3,168100.0,15000,45000,0.13,21853.0,101247.0,60.2
ORD01326,2026-08-17,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34900.0,9000,9000,0.0,0.0,25900.0,74.2
ORD01327,2026-08-17,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,3,120100.0,11000,33000,0.0,0.0,87100.0,72.5
ORD01328,2026-08-17,Shopee,SKU006,Trà hoa đậu biếc,An thần,3,97900.0,8800,26400,0.13,12727.0,58773.0,60.0
ORD01329,2026-08-17,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,82900.0,10500,21000,0.16,13264.0,48636.0,58.7
ORD01330,2026-08-17,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,1,55200.0,15000,15000,0.13,7176.0,33024.0,59.8
ORD01331,2026-08-17,Đại lý,SKU005,Trà hoa cúc an thần,An thần,3,115700.0,9500,28500,0.0,0.0,87200.0,75.4
ORD01332,2026-08-17,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,3,88900.0,8500,25500,0.13,11557.0,51843.0,58.3
ORD01333,2026-08-17,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,64700.0,8800,17600,0.13,8411.0,38689.0,59.8
ORD01334,2026-08-17,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,36800.0,11000,11000,0.13,4784.0,21016.0,57.1
ORD01335,2026-08-17,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,71000.0,9000,18000,0.0,0.0,53000.0,74.6
ORD01336,2026-08-17,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,66200.0,9000,18000,0.16,10592.0,37608.0,56.8
ORD01337,2026-08-17,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,2,106500.0,15000,30000,0.16,17040.0,59460.0,55.8
ORD01338,2026-08-17,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,2,66500.0,9000,18000,0.16,10640.0,37860.0,56.9
ORD01339,2026-08-17,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,1,37000.0,11000,11000,0.16,5920.0,20080.0,54.3
ORD01340,2026-08-17,Shopee,SKU005,Trà hoa cúc an thần,An thần,1,35600.0,9500,9500,0.13,4628.0,21472.0,60.3
ORD01341,2026-08-17,Shopee,SKU004,Trà cà leo gai giảm cân,Detox,2,104800.0,15000,30000,0.13,13624.0,61176.0,58.4
ORD01342,2026-08-17,Đại lý,SKU001,Trà atiso thanh lọc,Thanh lọc,2,72100.0,9000,18000,0.0,0.0,54100.0,75.0
ORD01343,2026-08-17,Shopee,SKU003,Trà diếp cá rau má,Detox,3,125500.0,10500,31500,0.13,16315.0,77685.0,61.9
ORD01344,2026-08-17,TikTok Shop,SKU006,Trà hoa đậu biếc,An thần,1,34900.0,8800,8800,0.16,5584.0,20516.0,58.8
ORD01345,2026-08-18,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,1,36200.0,9800,9800,0.16,5792.0,20608.0,56.9
ORD01346,2026-08-18,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,1,40100.0,11000,11000,0.13,5213.0,23887.0,59.6
ORD01347,2026-08-18,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65400.0,9000,18000,0.0,0.0,47400.0,72.5
ORD01348,2026-08-18,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,81100.0,10500,21000,0.16,12976.0,47124.0,58.1
ORD01349,2026-08-18,Shopee,SKU003,Trà diếp cá rau má,Detox,1,39100.0,10500,10500,0.13,5083.0,23517.0,60.1
ORD01350,2026-08-18,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,1,33100.0,8800,8800,0.0,0.0,24300.0,73.4
ORD01351,2026-08-18,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,3,102800.0,9800,29400,0.16,16448.0,56952.0,55.4
ORD01352,2026-08-18,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,2,82600.0,10500,21000,0.16,13216.0,48384.0,58.6
ORD01353,2026-08-18,TikTok Shop,SKU008,Trà mâm xôi vitamin,Bổ sung dưỡng chất,2,70700.0,9800,19600,0.16,11312.0,39788.0,56.3
ORD01354,2026-08-18,TikTok Shop,SKU005,Trà hoa cúc an thần,An thần,2,76700.0,9500,19000,0.16,12272.0,45428.0,59.2
ORD01355,2026-08-18,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32900.0,8500,8500,0.0,0.0,24400.0,74.2
ORD01356,2026-08-18,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,3,105800.0,9000,27000,0.13,13754.0,65046.0,61.5
ORD01357,2026-08-18,Zalo/Fanpage,SKU002,Trà lá nam sen ổi,Thanh lọc,2,65900.0,8500,17000,0.0,0.0,48900.0,74.2
ORD01358,2026-08-18,Shopee,SKU003,Trà diếp cá rau má,Detox,2,84700.0,10500,21000,0.13,11011.0,52689.0,62.2
ORD01359,2026-08-18,Shopee,SKU005,Trà hoa cúc an thần,An thần,3,108400.0,9500,28500,0.13,14092.0,65808.0,60.7
ORD01360,2026-08-18,Zalo/Fanpage,SKU003,Trà diếp cá rau má,Detox,2,82400.0,10500,21000,0.0,0.0,61400.0,74.5
ORD01361,2026-08-18,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,33500.0,9000,9000,0.0,0.0,24500.0,73.1
ORD01362,2026-08-18,Zalo/Fanpage,SKU006,Trà hoa đậu biếc,An thần,1,34400.0,8800,8800,0.0,0.0,25600.0,74.4
ORD01363,2026-08-18,Shopee,SKU007,Trà gừng mật ong,Giữ ấm,3,116700.0,11000,33000,0.13,15171.0,68529.0,58.7
ORD01364,2026-08-18,TikTok Shop,SKU001,Trà atiso thanh lọc,Thanh lọc,1,34100.0,9000,9000,0.16,5456.0,19644.0,57.6
ORD01365,2026-08-18,TikTok Shop,SKU007,Trà gừng mật ong,Giữ ấm,2,81500.0,11000,22000,0.16,13040.0,46460.0,57.0
ORD01366,2026-08-19,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,3,152800.0,15000,45000,0.0,0.0,107800.0,70.5
ORD01367,2026-08-19,TikTok Shop,SKU004,Trà cà leo gai giảm cân,Detox,3,157500.0,15000,45000,0.16,25200.0,87300.0,55.4
ORD01368,2026-08-19,TikTok Shop,SKU003,Trà diếp cá rau má,Detox,3,120500.0,10500,31500,0.16,19280.0,69720.0,57.9
ORD01369,2026-08-19,Đại lý,SKU007,Trà gừng mật ong,Giữ ấm,1,41100.0,11000,11000,0.0,0.0,30100.0,73.2
ORD01370,2026-08-19,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,69200.0,9000,18000,0.13,8996.0,42204.0,61.0
ORD01371,2026-08-19,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,2,71500.0,9500,19000,0.0,0.0,52500.0,73.4
ORD01372,2026-08-19,Shopee,SKU006,Trà hoa đậu biếc,An thần,1,33900.0,8800,8800,0.13,4407.0,20693.0,61.0
ORD01373,2026-08-19,Shopee,SKU001,Trà atiso thanh lọc,Thanh lọc,2,65100.0,9000,18000,0.13,8463.0,38637.0,59.4
ORD01374,2026-08-19,Zalo/Fanpage,SKU004,Trà cà leo gai giảm cân,Detox,1,51900.0,15000,15000,0.0,0.0,36900.0,71.1
ORD01375,2026-08-19,Shopee,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32200.0,8500,8500,0.13,4186.0,19514.0,60.6
ORD01376,2026-08-19,Đại lý,SKU005,Trà hoa cúc an thần,An thần,1,38300.0,9500,9500,0.0,0.0,28800.0,75.2
ORD01377,2026-08-19,Đại lý,SKU002,Trà lá nam sen ổi,Thanh lọc,1,32700.0,8500,8500,0.0,0.0,24200.0,74.0
ORD01378,2026-08-19,Zalo/Fanpage,SKU005,Trà hoa cúc an thần,An thần,1,35600.0,9500,9500,0.0,0.0,26100.0,73.3
ORD01379,2026-08-19,Zalo/Fanpage,SKU007,Trà gừng mật ong,Giữ ấm,2,79600.0,11000,22000,0.0,0.0,57600.0,72.4
ORD01380,2026-08-19,Shopee,SKU006,Trà hoa đậu biếc,An thần,2,65500.0,8800,17600,0.13,8515.0,39385.0,60.1
ORD01381,2026-08-19,Zalo/Fanpage,SKU001,Trà atiso thanh lọc,Thanh lọc,1,35800.0,9000,9000,0.0,0.0,26800.0,74.9
